sample.ID	S	reference
HG04035	0.139283402443346	TRUE
HG04038	0.123442228345869	TRUE
HG04039	0.119823504989294	TRUE
HG04042	0.108753778602447	TRUE
HG04047	0.131137591092182	TRUE
HG04054	0.138830971490648	TRUE
HG04056	0.13605986692095	TRUE
HG04059	0.119450771637378	TRUE
HG04060	0.136173147305313	TRUE
HG04061	0.16069624646271	TRUE
HG04062	0.121850624676128	TRUE
HG04063	0.125214213537913	TRUE
HG04070	0.140478758017012	TRUE
HG04075	0.12007240772509	TRUE
HG04076	0.157004602149768	TRUE
HG04080	0.133697050908484	TRUE
HG04090	0.129028888278976	TRUE
HG04093	0.108484244190665	TRUE
HG04094	0.112285057312378	TRUE
HG04096	0.133655366276802	TRUE
HG04098	0.130874886559019	TRUE
HG04099	0.120174319918223	TRUE
HG04100	0.130604565863016	TRUE
HG04106	0.117623128426098	TRUE
HG04107	0.15526049748912	TRUE
HG04118	0.112370142083205	TRUE
HG04131	0.134208981748658	TRUE
HG04134	0.138644391885114	TRUE
HG04140	0.125574872654356	TRUE
HG04141	0.1143358549418	TRUE
HG04144	0.126772254053334	TRUE
HG04146	0.131536395371516	TRUE
HG04152	0.135741246991976	TRUE
HG04153	0.119813210803644	TRUE
HG04155	0.106270655679881	TRUE
HG04156	0.115302659007491	TRUE
HG04158	0.107399884826556	TRUE
HG04159	0.0934151800440458	TRUE
HG04164	0.132993870370771	TRUE
HG04171	0.113261475727935	TRUE
HG04173	0.115198848461979	TRUE
HG04176	0.108623889639475	TRUE
HG04177	0.122078079432426	TRUE
HG04180	0.110689417215313	TRUE
HG04182	0.121358187323777	TRUE
HG04183	0.126682526403805	TRUE
HG04185	0.126730180880945	TRUE
HG04186	0.124401954017856	TRUE
HG04188	0.122276487313901	TRUE
HG04189	0.114087256642568	TRUE
HG04194	0.134428587902982	TRUE
HG04195	0.104012648729721	TRUE
HG04198	0.11762108724198	TRUE
HG04200	0.139029059730137	TRUE
HG04202	0.105913421629353	TRUE
HG04206	0.127720817375414	TRUE
HG04209	0.128666278378313	TRUE
HG04210	0.103513497726407	TRUE
HG04211	0.155164063986535	TRUE
HG04212	0.129685495900047	TRUE
HG04214	0.164461141321068	TRUE
HG04216	0.148624910252643	TRUE
HG04219	0.128011410436608	TRUE
HG04222	0.127151098773616	TRUE
HG04225	0.142106462433192	TRUE
HG04227	0.123086132449354	TRUE
HG04229	0.132937175315712	TRUE
HG04235	0.138642515547149	TRUE
HG04238	0.130330389364134	TRUE
HG04239	0.120040729307122	TRUE
NA06984	0.137981864621585	TRUE
NA06985	0.104437087226926	TRUE
NA06986	0.156521758333954	TRUE
NA06989	0.133260756028971	TRUE
NA06994	0.119014807161376	TRUE
NA07000	0.194539030269261	TRUE
NA07037	0.119667873584004	TRUE
NA07048	0.131564842630997	TRUE
NA07051	0.149253341215372	TRUE
NA07056	0.111812919926112	TRUE
NA07347	0.124077607382074	TRUE
NA07357	0.112487159935446	TRUE
NA10847	0.141043015423799	TRUE
NA10851	0.11341605948143	TRUE
NA11829	0.174549017886092	TRUE
NA11830	0.131755990873453	TRUE
NA11831	0.165680966492683	TRUE
NA11832	0.118996014501043	TRUE
NA11840	0.154585460431346	TRUE
NA11843	0.123396073949841	TRUE
NA11881	0.15792366161838	TRUE
NA11892	0.140812240406885	TRUE
NA11893	0.116326802232876	TRUE
NA11894	0.116363161501863	TRUE
NA11918	0.158720921276111	TRUE
NA11919	0.135643385971618	TRUE
NA11920	0.113770486615947	TRUE
NA11930	0.145731476486815	TRUE
NA11931	0.115975129451241	TRUE
NA11933	0.10883429734094	TRUE
NA11992	0.1447188722212	TRUE
NA11994	0.118386795341605	TRUE
NA11995	0.119429075345545	TRUE
NA12003	0.167617644900611	TRUE
NA12004	0.144839056778644	TRUE
NA12005	0.109434445690728	TRUE
NA12006	0.106416827045216	TRUE
NA12043	0.125633325024139	TRUE
NA12044	0.130480741207971	TRUE
NA12045	0.120900132903793	TRUE
NA12046	0.115603427225569	TRUE
NA12058	0.113985195934934	TRUE
NA12144	0.179091753260226	TRUE
NA12154	0.121692259015444	TRUE
NA12155	0.125257984805158	TRUE
NA12156	0.137428583575193	TRUE
NA12234	0.119610856198628	TRUE
NA12249	0.15169231923041	TRUE
NA12272	0.15959392846147	TRUE
NA12273	0.165394596697065	TRUE
NA12275	0.186844942208387	TRUE
NA12282	0.136026432225865	TRUE
NA12283	0.108667653850047	TRUE
NA12286	0.17985707376321	TRUE
NA12287	0.157458685298417	TRUE
NA12340	0.122951415803811	TRUE
NA12341	0.119945684485184	TRUE
NA12342	0.129559946575225	TRUE
NA12347	0.147509693303168	TRUE
NA12348	0.126724039703239	TRUE
NA12399	0.121087228284571	TRUE
NA12400	0.120402135142525	TRUE
NA12413	0.15773452889985	TRUE
NA12414	0.141785851173213	TRUE
NA12489	0.119621969388184	TRUE
NA12546	0.111592988918223	TRUE
NA12716	0.137640651115883	TRUE
NA12717	0.123430035542508	TRUE
NA12718	0.106851792695897	TRUE
NA12748	0.118267021126442	TRUE
NA12749	0.131416367567492	TRUE
NA12750	0.119579693872319	TRUE
NA12751	0.128510048998315	TRUE
NA12760	0.10831259211466	TRUE
NA12761	0.14071521973928	TRUE
NA12762	0.137513216180162	TRUE
NA12763	0.155469275039403	TRUE
NA12775	0.121845327013683	TRUE
NA12776	0.124226513898281	TRUE
NA12777	0.127501706384423	TRUE
NA12778	0.116875127618897	TRUE
NA12812	0.102669954831508	TRUE
NA12813	0.167559327801274	TRUE
NA12814	0.133352989308605	TRUE
NA12815	0.149267536342882	TRUE
NA12827	0.114864008161637	TRUE
NA12828	0.134718103867078	TRUE
NA12829	0.130097057313687	TRUE
NA12830	0.138655020396179	TRUE
NA12842	0.10696086810621	TRUE
NA12843	0.139777447905184	TRUE
NA12872	0.121863953651289	TRUE
NA12873	0.128947448927294	TRUE
NA12874	0.128866484562554	TRUE
NA12878	0.129582679348837	TRUE
NA12889	0.190106254825101	TRUE
NA12890	0.146186565394203	TRUE
NA18486	0.250433925018211	TRUE
NA18488	0.190167708254909	TRUE
NA18489	0.196540282023695	TRUE
NA18498	0.175155625700816	TRUE
NA18499	0.175933593553061	TRUE
NA18501	0.203958432597349	TRUE
NA18502	0.207838591776454	TRUE
NA18504	0.154126938617468	TRUE
NA18505	0.131737922713725	TRUE
NA18507	0.160070740859995	TRUE
NA18508	0.164642850256975	TRUE
NA18510	0.199340574236211	TRUE
NA18511	0.15999824521197	TRUE
NA18516	0.185372642989121	TRUE
NA18517	0.177307601967247	TRUE
NA18519	0.180678855689532	TRUE
NA18520	0.15194193327606	TRUE
NA18522	0.160615021932232	TRUE
NA18523	0.178664658354229	TRUE
NA18525	0.105037540155122	TRUE
NA18526	0.0797096913733532	TRUE
NA18528	0.10978812317961	TRUE
NA18530	0.102270776581656	TRUE
NA18531	0.0927790226903356	TRUE
NA18532	0.11788032958465	TRUE
NA18533	0.10140077959137	TRUE
NA18534	0.109259451265665	TRUE
NA18535	0.116028924264275	TRUE
NA18536	0.0904607547479307	TRUE
NA18537	0.108807164851912	TRUE
NA18538	0.129878941371775	TRUE
NA18539	0.0994530092055046	TRUE
NA18541	0.0991439649332985	TRUE
NA18542	0.117362641998023	TRUE
NA18543	0.106444694527297	TRUE
NA18544	0.093922502497124	TRUE
NA18545	0.110691060274943	TRUE
NA18546	0.0915106240733352	TRUE
NA18547	0.0997705365561384	TRUE
NA18548	0.0868409514629169	TRUE
NA18549	0.0882348001513608	TRUE
NA18550	0.122537703460925	TRUE
NA18552	0.109792179265762	TRUE
NA18553	0.167006746345338	TRUE
NA18555	0.123374971361359	TRUE
NA18557	0.0952962194783215	TRUE
NA18558	0.130878126526297	TRUE
NA18559	0.113704098826517	TRUE
NA18560	0.0863019517658244	TRUE
NA18561	0.10498215871272	TRUE
NA18562	0.099898110745221	TRUE
NA18563	0.10511059714832	TRUE
NA18564	0.0983231630808873	TRUE
NA18565	0.104097363232214	TRUE
NA18566	0.112657978812667	TRUE
NA18567	0.109383363683937	TRUE
NA18570	0.102580476804536	TRUE
NA18571	0.110791284960537	TRUE
NA18572	0.108472497614009	TRUE
NA18573	0.108185927940602	TRUE
NA18574	0.0943809316743034	TRUE
NA18577	0.111024672987641	TRUE
NA18579	0.108851012623491	TRUE
NA18582	0.0940250783219134	TRUE
NA18591	0.102528860486645	TRUE
NA18592	0.118596376257282	TRUE
NA18593	0.116673386056434	TRUE
NA18595	0.0946839390536438	TRUE
NA18596	0.101076443594072	TRUE
NA18597	0.0938801786012204	TRUE
NA18599	0.0957468469948687	TRUE
NA18602	0.107735641271951	TRUE
NA18603	0.110920753777976	TRUE
NA18605	0.0947993289668196	TRUE
NA18606	0.0968377144020215	TRUE
NA18608	0.092764364224161	TRUE
NA18609	0.103353051030304	TRUE
NA18610	0.0930378046636858	TRUE
NA18611	0.127036582693855	TRUE
NA18612	0.0841137849412806	TRUE
NA18613	0.106102491734737	TRUE
NA18614	0.0979832779252301	TRUE
NA18615	0.121712953550695	TRUE
NA18616	0.0984379845325543	TRUE
NA18617	0.098944020921553	TRUE
NA18618	0.110896255354852	TRUE
NA18619	0.103394817957064	TRUE
NA18620	0.112757947005423	TRUE
NA18621	0.0921907707227022	TRUE
NA18622	0.120360260016822	TRUE
NA18623	0.111216123882461	TRUE
NA18624	0.0932668742705477	TRUE
NA18625	0.0953827983961161	TRUE
NA18626	0.115040931504333	TRUE
NA18627	0.0966939556112915	TRUE
NA18628	0.127448106003366	TRUE
NA18629	0.0969135494088788	TRUE
NA18630	0.114727493924559	TRUE
NA18631	0.113125224981461	TRUE
NA18632	0.112212302923899	TRUE
NA18633	0.113503781181859	TRUE
NA18634	0.095616710847564	TRUE
NA18635	0.102314828135354	TRUE
NA18636	0.107639774283075	TRUE
NA18637	0.110300325380861	TRUE
NA18638	0.0827037992699708	TRUE
NA18639	0.109491813796212	TRUE
NA18640	0.138680914051785	TRUE
NA18641	0.110990884616864	TRUE
NA18642	0.121370914180324	TRUE
NA18643	0.11981186395969	TRUE
NA18644	0.115492677228872	TRUE
NA18645	0.10710301476535	TRUE
NA18646	0.103864549102987	TRUE
NA18647	0.0862347622809164	TRUE
NA18648	0.0926132239389565	TRUE
NA18740	0.115028778037109	TRUE
NA18745	0.107156728171573	TRUE
NA18747	0.089016117606115	TRUE
NA18748	0.097749164338426	TRUE
NA18749	0.105078341670052	TRUE
NA18757	0.0968725705805045	TRUE
NA18853	0.163062948356366	TRUE
NA18856	0.167527150924222	TRUE
NA18858	0.148601563335062	TRUE
NA18861	0.162235490631958	TRUE
NA18864	0.170930846144313	TRUE
NA18865	0.165881008933779	TRUE
NA18867	0.179910467082515	TRUE
NA18868	0.281222458591181	TRUE
NA18870	0.182595652793346	TRUE
NA18871	0.159249904490052	TRUE
NA18873	0.167993166557913	TRUE
NA18874	0.195193617270686	TRUE
NA18876	0.232226237289109	TRUE
NA18877	0.183279381505995	TRUE
NA18878	0.194713745950242	TRUE
NA18879	0.180434992624872	TRUE
NA18881	0.196146960161281	TRUE
NA18907	0.154664269864439	TRUE
NA18908	0.150962982035506	TRUE
NA18909	0.163049029177395	TRUE
NA18910	0.13895173664504	TRUE
NA18912	0.197359795266302	TRUE
NA18915	0.145738924843838	TRUE
NA18916	0.15587843904525	TRUE
NA18917	0.20560889179202	TRUE
NA18923	0.223627667480802	TRUE
NA18924	0.164847219899064	TRUE
NA18933	0.153762904198781	TRUE
NA18934	0.211025240296538	TRUE
NA18939	0.0904918075647742	TRUE
NA18940	0.0997588652103008	TRUE
NA18941	0.091149896668694	TRUE
NA18942	0.0876886362272872	TRUE
NA18943	0.126330338197458	TRUE
NA18944	0.0949396975554136	TRUE
NA18945	0.0970273622142795	TRUE
NA18946	0.0911859582939232	TRUE
NA18947	0.0888215803494443	TRUE
NA18948	0.120811572445598	TRUE
NA18949	0.105247431481215	TRUE
NA18950	0.0985292555989016	TRUE
NA18951	0.112028356501885	TRUE
NA18952	0.100141849978811	TRUE
NA18953	0.0979725043113188	TRUE
NA18954	0.161592227306889	TRUE
NA18956	0.0947480399283452	TRUE
NA18957	0.106972271875735	TRUE
NA18959	0.0938215824647323	TRUE
NA18960	0.09772071587411	TRUE
NA18961	0.105713621930197	TRUE
NA18962	0.087068039097783	TRUE
NA18963	0.0902245149467009	TRUE
NA18964	0.105927802979727	TRUE
NA18965	0.107625512905125	TRUE
NA18966	0.101657849132405	TRUE
NA18967	0.114109687804526	TRUE
NA18968	0.133888015038658	TRUE
NA18969	0.0876152034019763	TRUE
NA18970	0.090607062581764	TRUE
NA18971	0.102770151574868	TRUE
NA18972	0.106686139569942	TRUE
NA18973	0.0910495858073162	TRUE
NA18974	0.086572387174978	TRUE
NA18975	0.0971173694442326	TRUE
NA18976	0.368330818475684	TRUE
NA18977	0.0956876252955799	TRUE
NA18978	0.116711003878532	TRUE
NA18979	0.12554661179741	TRUE
NA18980	0.117504926993612	TRUE
NA18981	0.105870917226555	TRUE
NA18982	0.108138297856898	TRUE
NA18983	0.0954648026037365	TRUE
NA18984	0.116070837182211	TRUE
NA18985	0.102033631002374	TRUE
NA18986	0.0925225620552765	TRUE
NA18987	0.105594966420211	TRUE
NA18988	0.10215434574822	TRUE
NA18989	0.107549052650291	TRUE
NA18990	0.0985649636190242	TRUE
NA18991	0.0945348808361644	TRUE
NA18992	0.12699616456249	TRUE
NA18993	0.0990588919328928	TRUE
NA18994	0.100029594892953	TRUE
NA18995	0.0989625159732948	TRUE
NA18997	0.0841985863298718	TRUE
NA18998	0.118410262071003	TRUE
NA18999	0.0942902327541253	TRUE
NA19000	0.11087291997494	TRUE
NA19001	0.123234454668389	TRUE
NA19002	0.0840887594422616	TRUE
NA19003	0.0954289052858076	TRUE
NA19004	0.0810535165665011	TRUE
NA19005	0.120953855902105	TRUE
NA19006	0.0852220230777085	TRUE
NA19007	0.103368633540596	TRUE
NA19009	0.104266576461944	TRUE
NA19010	0.0866840973724181	TRUE
NA19011	0.105979688226878	TRUE
NA19012	0.0993367623267327	TRUE
NA19017	0.141528687195214	TRUE
NA19019	0.206431033092073	TRUE
NA19020	0.169359731994413	TRUE
NA19023	0.176079947798959	TRUE
NA19024	0.163874515553712	TRUE
NA19026	0.229553672681091	TRUE
NA19027	0.257833834872136	TRUE
NA19028	0.189557383493805	TRUE
NA19030	0.187826439301436	TRUE
NA19031	0.157816909084538	TRUE
NA19035	0.146751302400733	TRUE
NA19036	0.232934905304028	TRUE
NA19038	0.169984828321427	TRUE
NA19041	0.142341394739677	TRUE
NA19043	0.170839975929425	TRUE
NA19054	0.0999998665178611	TRUE
NA19055	0.098845660770491	TRUE
NA19056	0.130559679920912	TRUE
NA19057	0.0815817761300676	TRUE
NA19058	0.106777626551609	TRUE
NA19059	0.0987964714926541	TRUE
NA19060	0.110671749531258	TRUE
NA19062	0.135198694494323	TRUE
NA19063	0.108095157258881	TRUE
NA19064	0.110757019011241	TRUE
NA19065	0.123132126820427	TRUE
NA19066	0.0983814263844819	TRUE
NA19067	0.0840331440913417	TRUE
NA19068	0.103105259141814	TRUE
NA19070	0.108938948079388	TRUE
NA19072	0.112503546193237	TRUE
NA19074	0.0837704860657732	TRUE
NA19075	0.123395757922219	TRUE
NA19076	0.093773904992876	TRUE
NA19077	0.112344582083475	TRUE
NA19078	0.106226300488772	TRUE
NA19079	0.12036274093434	TRUE
NA19080	0.0974720534441344	TRUE
NA19081	0.0988989377110224	TRUE
NA19082	0.0867258079898132	TRUE
NA19083	0.0964018881489719	TRUE
NA19084	0.103904282973282	TRUE
NA19085	0.103097341422314	TRUE
NA19086	0.11243801492615	TRUE
NA19087	0.123850438507225	TRUE
NA19088	0.113500482686749	TRUE
NA19089	0.0885270411873366	TRUE
NA19090	0.104683844928111	TRUE
NA19091	0.0983099284783407	TRUE
NA19092	0.207527764415181	TRUE
NA19093	0.186982492334476	TRUE
NA19095	0.189664722873777	TRUE
NA19096	0.175319920304815	TRUE
NA19098	0.18770433987472	TRUE
NA19099	0.172620079408875	TRUE
NA19102	0.205562857334364	TRUE
NA19107	0.230037270470046	TRUE
NA19108	0.174980810711195	TRUE
NA19113	0.160856490231533	TRUE
NA19114	0.176558630687461	TRUE
NA19116	0.156168097896544	TRUE
NA19117	0.225182318365141	TRUE
NA19118	0.166451502179947	TRUE
NA19119	0.199257514831228	TRUE
NA19121	0.181985224752399	TRUE
NA19129	0.172461180875582	TRUE
NA19130	0.168556961683636	TRUE
NA19131	0.178553256240593	TRUE
NA19137	0.191960883154689	TRUE
NA19138	0.169625788144155	TRUE
NA19141	0.184023227813464	TRUE
NA19143	0.162731840251768	TRUE
NA19144	0.145531681539742	TRUE
NA19146	0.170129005143162	TRUE
NA19147	0.166419667233263	TRUE
NA19149	0.205684398328123	TRUE
NA19152	0.168951424156186	TRUE
NA19153	0.175067717402992	TRUE
NA19159	0.161232991132858	TRUE
NA19160	0.157738319351319	TRUE
NA19171	0.179557240936352	TRUE
NA19172	0.158035003383964	TRUE
NA19175	0.165445411671497	TRUE
NA19184	0.152410367132671	TRUE
NA19185	0.175042931503163	TRUE
NA19189	0.191817365916432	TRUE
NA19190	0.1491072481541	TRUE
NA19197	0.216416543387706	TRUE
NA19198	0.225995401070743	TRUE
NA19200	0.182133723833702	TRUE
NA19201	0.218201480383525	TRUE
NA19204	0.187564388564625	TRUE
NA19206	0.201638190771219	TRUE
NA19207	0.202117621825566	TRUE
NA19209	0.167961989178875	TRUE
NA19210	0.209099655754452	TRUE
NA19213	0.196718421579944	TRUE
NA19214	0.171598652679099	TRUE
NA19222	0.199841410663853	TRUE
NA19223	0.146669862825225	TRUE
NA19225	0.176686457109235	TRUE
NA19235	0.198132285409747	TRUE
NA19236	0.174068676948457	TRUE
NA19238	0.247840489316583	TRUE
NA19239	0.18884488299423	TRUE
NA19247	0.14999273555645	TRUE
NA19248	0.193561293087788	TRUE
NA19256	0.16859623721294	TRUE
NA19257	0.156102016558132	TRUE
NA19308	0.250041668820044	TRUE
NA19309	0.188928017694293	TRUE
NA19310	0.192519722955452	TRUE
NA19314	0.188259368045371	TRUE
NA19315	0.134399213028621	TRUE
NA19316	0.148733679227487	TRUE
NA19317	0.238114568461879	TRUE
NA19318	0.266917766461168	TRUE
NA19319	0.18032265758728	TRUE
NA19321	0.157341533455209	TRUE
NA19323	0.237447017594454	TRUE
NA19324	0.184157313272369	TRUE
NA19327	0.16142781934959	TRUE
NA19328	0.205881157581045	TRUE
NA19331	0.157573811179964	TRUE
NA19332	0.198501551899115	TRUE
NA19338	0.169268365974196	TRUE
NA19347	0.271705105465453	TRUE
NA19350	0.250496151097924	TRUE
NA19351	0.206265112596501	TRUE
NA19360	0.157846990737711	TRUE
NA19372	0.224445940179896	TRUE
NA19374	0.172448424738946	TRUE
NA19375	0.349335019061001	TRUE
NA19376	0.711380307258885	FALSE
NA19377	0.135639432635361	TRUE
NA19378	0.183940961264586	TRUE
NA19379	0.185332794628076	TRUE
NA19380	0.19279788435497	TRUE
NA19383	0.183579083918515	TRUE
NA19385	0.237545210625174	TRUE
NA19390	0.170234798998345	TRUE
NA19391	0.19407108184446	TRUE
NA19393	0.284466030246539	TRUE
NA19394	0.222243547204338	TRUE
NA19397	0.322405488733097	TRUE
NA19399	0.182617336136459	TRUE
NA19401	0.181219288920278	TRUE
NA19403	0.160100990396733	TRUE
NA19404	0.16958201789578	TRUE
NA19428	0.162360474953677	TRUE
NA19429	0.210955156767358	TRUE
NA19431	0.156968731272961	TRUE
NA19435	0.161174699495425	TRUE
NA19436	0.25656515245897	TRUE
NA19437	0.172199265939303	TRUE
NA19438	0.209448068058719	TRUE
NA19439	0.154755838246788	TRUE
NA19440	0.20297726636149	TRUE
NA19443	0.167768183059293	TRUE
NA19445	0.178279043942419	TRUE
NA19446	0.165583269405771	TRUE
NA19448	0.196484693797307	TRUE
NA19449	0.225795401853184	TRUE
NA19451	0.16818539238853	TRUE
NA19454	0.141855385653987	TRUE
NA19455	0.137360757439432	TRUE
NA19456	0.145732888930594	TRUE
NA19457	0.208769563550808	TRUE
NA19461	0.194737699794011	TRUE
NA19462	0.133035830857565	TRUE
NA19463	0.170657077929877	TRUE
NA19466	0.167271879955899	TRUE
NA19467	0.22254860453786	TRUE
NA19468	0.142383134149751	TRUE
NA19471	0.163643292866424	TRUE
NA19472	0.183357392385908	TRUE
NA19473	0.162300252292691	TRUE
NA19474	0.183199194678439	TRUE
NA19475	0.221671974572598	TRUE
NA19625	0.315198699364366	TRUE
NA19648	0.14486240521096	TRUE
NA19649	0.178336672762938	TRUE
NA19651	0.146414904380727	TRUE
NA19652	0.152158185806833	TRUE
NA19654	0.143569233210422	TRUE
NA19655	0.172794909692712	TRUE
NA19658	0.168748239726279	TRUE
NA19663	0.148649385938298	TRUE
NA19664	0.130145489600891	TRUE
NA19669	0.120170479538541	TRUE
NA19670	0.107889337332491	TRUE
NA19676	0.159650084446425	TRUE
NA19678	0.206022150757155	TRUE
NA19679	0.139972293600179	TRUE
NA19681	0.125653367319172	TRUE
NA19682	0.125748408868703	TRUE
NA19684	0.252660000734154	TRUE
NA19700	0.200910101774143	TRUE
NA19701	0.183396514703422	TRUE
NA19703	0.233923389877622	TRUE
NA19704	0.19389748784789	TRUE
NA19707	0.201265327381717	TRUE
NA19711	0.184199789703961	TRUE
NA19712	0.204333173290157	TRUE
NA19713	0.190264884136566	TRUE
NA19716	0.143184275128271	TRUE
NA19717	0.161608423968418	TRUE
NA19719	0.172183465444956	TRUE
NA19720	0.150184418911597	TRUE
NA19722	0.117082247498996	TRUE
NA19723	0.167412545817656	TRUE
NA19725	0.173432036325325	TRUE
NA19726	0.131210072141471	TRUE
NA19728	0.17381236646103	TRUE
NA19729	0.144303528661268	TRUE
NA19731	0.149593315141671	TRUE
NA19732	0.145103797180738	TRUE
NA19734	0.135941773535476	TRUE
NA19735	0.13262637524332	TRUE
NA19740	0.134490333770182	TRUE
NA19741	0.132021751297669	TRUE
NA19746	0.170707684293274	TRUE
NA19747	0.1332377930435	TRUE
NA19749	0.173199962995752	TRUE
NA19750	0.188103665607962	TRUE
NA19755	0.142677036018425	TRUE
NA19756	0.166062341618483	TRUE
NA19758	0.148479774574255	TRUE
NA19759	0.148520154227221	TRUE
NA19761	0.14089689770092	TRUE
NA19762	0.144111518410497	TRUE
NA19764	0.166704172675396	TRUE
NA19770	0.181737068066341	TRUE
NA19771	0.14353266524482	TRUE
NA19773	0.136963299289489	TRUE
NA19774	0.15581467664265	TRUE
NA19776	0.151672645465027	TRUE
NA19777	0.163994802106659	TRUE
NA19779	0.130878525561339	TRUE
NA19780	0.16541184499226	TRUE
NA19782	0.135077744298335	TRUE
NA19783	0.138582798538387	TRUE
NA19785	0.153170689552131	TRUE
NA19788	0.140625700006403	TRUE
NA19789	0.174861353626979	TRUE
NA19792	0.137593588993156	TRUE
NA19794	0.150933170198653	TRUE
NA19795	0.164139805852524	TRUE
NA19818	0.195706142806252	TRUE
NA19819	0.188409696549364	TRUE
NA19834	0.220968321142669	TRUE
NA19835	0.299144136878156	TRUE
NA19900	0.216025985876218	TRUE
NA19901	0.18538163013425	TRUE
NA19904	0.173089945535318	TRUE
NA19908	0.154197179815803	TRUE
NA19909	0.178430005737882	TRUE
NA19914	0.231938824016069	TRUE
NA19916	0.25528376952339	TRUE
NA19917	0.205529560089259	TRUE
NA19920	0.200811372741878	TRUE
NA19921	0.255507052530714	TRUE
NA19922	0.178631094028274	TRUE
NA19923	0.175026799104444	TRUE
NA19982	0.218879343171697	TRUE
NA19984	0.215067115224095	TRUE
NA20126	0.210851540476035	TRUE
NA20127	0.182434794870492	TRUE
NA20276	0.170584936803297	TRUE
NA20278	0.204431954502126	TRUE
NA20281	0.216223292546526	TRUE
NA20282	0.192383694163023	TRUE
NA20287	0.174382478100362	TRUE
NA20289	0.175011254086616	TRUE
NA20291	0.228315201232337	TRUE
NA20294	0.16527039982884	TRUE
NA20296	0.190272075756388	TRUE
NA20298	0.168879438123564	TRUE
NA20299	0.25722443816216	TRUE
NA20314	0.232280558842355	TRUE
NA20317	0.169583461062435	TRUE
NA20320	0.17659229009988	TRUE
NA20332	0.182006945511002	TRUE
NA20334	0.218627344498553	TRUE
NA20339	0.246433374903566	TRUE
NA20340	0.262735245693256	TRUE
NA20342	0.191368846404445	TRUE
NA20346	0.241504627354377	TRUE
NA20348	0.202277066455126	TRUE
NA20351	0.241132185247677	TRUE
NA20356	0.152624417840406	TRUE
NA20357	0.158713238813939	TRUE
NA20359	0.179208108531971	TRUE
NA20412	0.195512890453932	TRUE
NA20502	0.119243422497954	TRUE
NA20503	0.112823665765784	TRUE
NA20504	0.122380282256007	TRUE
NA20505	0.162176580804005	TRUE
NA20506	0.119927383005825	TRUE
NA20507	0.134054312146301	TRUE
NA20508	0.120518444581201	TRUE
NA20509	0.147877453497752	TRUE
NA20510	0.183522321699509	TRUE
NA20511	0.146483206180248	TRUE
NA20512	0.163029570894613	TRUE
NA20513	0.135209582380229	TRUE
NA20514	0.136559639806952	TRUE
NA20515	0.108060507614644	TRUE
NA20516	0.113239639301208	TRUE
NA20517	0.135607437635936	TRUE
NA20518	0.151396037486355	TRUE
NA20519	0.150470654957982	TRUE
NA20520	0.121058776118821	TRUE
NA20521	0.116165911959782	TRUE
NA20522	0.132174511980583	TRUE
NA20524	0.120060879682445	TRUE
NA20525	0.118044535243756	TRUE
NA20527	0.14234753848487	TRUE
NA20528	0.150988796596595	TRUE
NA20529	0.150220139260744	TRUE
NA20530	0.114063755914584	TRUE
NA20531	0.18089878039549	TRUE
NA20532	0.126076629423554	TRUE
NA20533	0.135858361566213	TRUE
NA20534	0.1077526346551	TRUE
NA20535	0.133504924277039	TRUE
NA20536	0.120715770262064	TRUE
NA20538	0.161466237669034	TRUE
NA20539	0.128076151750713	TRUE
NA20540	0.12637103981006	TRUE
NA20541	0.115345024938202	TRUE
NA20542	0.119292127715293	TRUE
NA20543	0.114486624792668	TRUE
NA20544	0.124291237526951	TRUE
NA20581	0.136201610833864	TRUE
NA20582	0.164057415892323	TRUE
NA20585	0.136356244951999	TRUE
NA20586	0.122989320264025	TRUE
NA20587	0.122983824926402	TRUE
NA20588	0.113548820260524	TRUE
NA20589	0.139211122490918	TRUE
NA20752	0.126604239387613	TRUE
NA20753	0.103961672063506	TRUE
NA20754	0.162165067693251	TRUE
NA20755	0.153666999579563	TRUE
NA20756	0.168128075433655	TRUE
NA20757	0.11598123671391	TRUE
NA20758	0.134528399712792	TRUE
NA20759	0.109960999503588	TRUE
NA20760	0.140223353493462	TRUE
NA20761	0.140900144197545	TRUE
NA20762	0.1150977589935	TRUE
NA20763	0.116313589296642	TRUE
NA20764	0.150641273636693	TRUE
NA20765	0.134501910748133	TRUE
NA20766	0.139090378056712	TRUE
NA20767	0.127568077897027	TRUE
NA20768	0.122533800737165	TRUE
NA20769	0.114272233386668	TRUE
NA20770	0.150499657090638	TRUE
NA20771	0.122934936884564	TRUE
NA20772	0.137180510246042	TRUE
NA20773	0.11330529261727	TRUE
NA20774	0.156321622656004	TRUE
NA20775	0.142445592131624	TRUE
NA20778	0.145950195484498	TRUE
NA20783	0.131844516043018	TRUE
NA20785	0.136688374993483	TRUE
NA20786	0.128525310017298	TRUE
NA20787	0.132575003551741	TRUE
NA20790	0.145753811152869	TRUE
NA20792	0.111599115831324	TRUE
NA20795	0.159396646992941	TRUE
NA20796	0.121524852771904	TRUE
NA20797	0.133507284800246	TRUE
NA20798	0.132937372316783	TRUE
NA20799	0.160656931530173	TRUE
NA20800	0.128740883349744	TRUE
NA20801	0.11393458907325	TRUE
NA20802	0.171377585536111	TRUE
NA20803	0.120463358088783	TRUE
NA20804	0.131647435093286	TRUE
NA20805	0.131298334920289	TRUE
NA20806	0.146064990533726	TRUE
NA20807	0.144128711755599	TRUE
