sample.ID	sex	Population	Population.Description	Super.Population	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20
NA19141	1	YRI	Yoruba in Ibadan, Nigeria	AFR	-294.851701641708	-17.8806239786602	0.848227897442143	0.220223378961473	-5.56894378523929	21.032117255382	-0.731587130199908	-33.9220488679053	1.3635911717131	4.90656162447917	1.16476824285414	-1.20081315054965	-3.71411129989063	0.502662257265896	-8.28324140175739	-1.04110785626327	-0.0214995529374758	-3.23359480395068	10.5990400524242	10.1383571845093
NA19143	2	YRI	Yoruba in Ibadan, Nigeria	AFR	-297.444667661128	-16.5096213947273	-0.0998742462912334	0.488940857850486	-2.540067085298	18.6230385203723	-1.79715617363825	-32.4908263297373	-1.31888990051612	13.9390158223815	0.394583099394271	-6.2950721949315	7.1954543023307	-1.12625316889291	-4.80354843784673	-2.0770977379742	12.7532120868544	-3.14130864340319	-4.19406900820608	-14.7128360393192
NA19144	1	YRI	Yoruba in Ibadan, Nigeria	AFR	-294.492037478175	-16.3543987008583	1.04638695691665	-0.342073466554715	-3.27651152188085	19.6101790293107	-2.01228431523146	-33.9301735795007	-3.98155847498992	7.72846839247185	1.35660938858615	2.13892468302404	1.89794140182908	-6.97962403183234	-0.794955655130755	3.50318443694517	20.5529652509368	1.80720521092907	14.4062243969203	-10.027219661878
NA19146	1	YRI	Yoruba in Ibadan, Nigeria	AFR	-296.267616522162	-17.6707330810013	-0.680372758514392	0.989369642151658	-3.87240990467706	25.7581553694701	-1.35384772959918	-34.6599035384911	0.668237114640053	0.494347765350771	-0.285404180630765	2.75381939275257	4.34958740120465	3.66848987821257	0.844736602853354	0.719804386889417	10.3284848050829	-4.41260568805382	9.80491349479249	-22.0057230065453
NA19147	2	YRI	Yoruba in Ibadan, Nigeria	AFR	-295.766330165089	-16.8040611967881	0.305447122633414	-0.0231426407055132	-5.06292342685903	20.5525902122766	-0.940966777877637	-33.4227632507719	-1.04898273189033	-2.27185543509009	-2.0957599868488	3.48552231719712	2.42841237953651	-4.08279077486524	4.38065150426876	-1.68157772025371	29.2873043018065	-4.74587801783625	-15.053345243433	-0.00193443708238598
NA19149	2	YRI	Yoruba in Ibadan, Nigeria	AFR	-298.375217607332	-17.4478649796477	0.360888920497326	-0.886362434135842	-4.91481143560215	22.0906414628746	-0.903652917237186	-37.3498498322199	2.60555636002356	1.28420624331977	2.06657670122435	3.96214608687378	8.55722676141346	-3.93287070421293	3.27476916625096	4.54004239755547	-4.587397614771	4.36528501792433	30.611386621694	-16.51954942038
NA19152	2	YRI	Yoruba in Ibadan, Nigeria	AFR	-295.04518395716	-19.341517508794	0.232545679312588	-0.10525996801706	-5.59531028456535	18.144700552266	-2.47573128949962	-35.731255719139	0.086479221383181	14.0057056235634	-1.23276664828283	-1.26254692407321	2.59048995577071	-4.58849534900879	-3.92677114343396	-0.585264944560424	10.9856557847356	3.412032373868	-0.672381677917718	-18.8820279461853
NA19153	1	YRI	Yoruba in Ibadan, Nigeria	AFR	-294.866317883574	-17.7168257015969	-0.781405722203062	1.47880243573481	-3.58841447833408	21.3769751280061	-4.63820548151521	-35.372924564272	1.54839567544757	-5.70622884506258	7.5961433634551	-1.09100689830982	-1.14188422110396	-3.36464844856402	-1.48485099386626	2.84186619655259	15.2406258570018	1.8782095880629	11.5487353054594	12.9998789482252
NA19159	2	YRI	Yoruba in Ibadan, Nigeria	AFR	-291.854072386652	-18.8282451869897	2.58741932722537	0.298045291440647	-4.0408611998028	19.5107277487874	-2.50186618047757	-30.9594130439393	-3.15040233727269	9.70545450314759	3.13455538657243	2.19225319628046	-0.756977052434714	1.91851287027022	-6.53233585801353	4.17442467925034	9.77845585964421	1.0932200365884	-18.3153998222343	-19.0184938699574
NA19160	1	YRI	Yoruba in Ibadan, Nigeria	AFR	-296.088109996542	-17.654771740673	-0.862309768468232	-1.27928643722852	-4.34812436721368	20.1070684878679	-4.42348664501462	-41.0296990247784	-3.19052234847345	13.0409926334573	3.82698322270978	-2.29484113384976	4.74792007788473	-2.5422987912247	-10.2297568433324	2.59039170045009	22.4531896233908	9.50146349031394	3.84737534792572	-5.67044500530634
NA19171	1	YRI	Yoruba in Ibadan, Nigeria	AFR	-293.512510874747	-17.6146745334301	-0.825661262949087	0.583187492984663	-1.4037801790353	20.1503221721714	-3.7353598335697	-29.6412285303587	-3.75737611025144	4.0734610623847	-2.07199306455652	5.88146180567883	-5.677884927681	4.03833663794139	-3.2116945105856	4.25624772123346	11.5011513005543	-3.56130243431299	19.8235280237266	-11.7012875637568
NA19172	2	YRI	Yoruba in Ibadan, Nigeria	AFR	-296.725164759154	-16.2657954740302	-0.113028803622173	-0.367351405236164	-6.69378018343372	28.9092756589347	0.0992570729585007	-37.3627836307182	2.83916426063668	6.96304887655055	-1.69315238562821	6.38805018983803	2.62471988642018	-3.81077917028257	-3.48407702828148	6.86393505890501	6.79985281585623	3.90882185855928	-11.1801348009711	24.3589489365144
NA19175	1	YRI	Yoruba in Ibadan, Nigeria	AFR	-296.321872320434	-18.3477456744381	-0.491602957836117	1.33539073658372	-4.22349160545013	17.1242678922676	-2.96754363827755	-34.2508218187773	-1.47288230698592	9.03173608684521	6.4235278647485	2.30831008836303	1.68871978959113	-4.12866675167858	2.6878367509648	5.88874800986069	6.7067292021175	12.1443245192653	-2.20089688050369	-2.35544293537727
NA19184	1	YRI	Yoruba in Ibadan, Nigeria	AFR	-293.420076803355	-18.7586466154365	0.0686274119327346	0.649395094945346	-2.88720197647577	31.6095276210816	-0.33181231209513	-37.1587531476946	1.11332538069055	9.41854330348962	1.09957215905482	-2.80477606709384	-2.02835659738463	-4.23889556254162	-5.64733440137686	-4.53624225661883	-11.5489898159027	-6.21303068123499	-1.80118252474909	-20.5084208322376
NA19185	2	YRI	Yoruba in Ibadan, Nigeria	AFR	-294.366685080478	-15.0318643942653	-0.329559351328395	0.574122212435465	-4.12907118945344	24.2599499254601	-2.5497693924684	-35.4642701541658	3.79162197202154	9.03945901137399	2.00637321486872	-4.06884776435494	5.77439287097579	5.41563482706985	-0.214028496502805	3.39845602566076	9.66120833742016	-0.625898258837373	4.48623003116646	8.02956187809265
NA19189	1	YRI	Yoruba in Ibadan, Nigeria	AFR	-293.203177304774	-15.4309581535769	0.454178463279786	2.25894468741283	-6.5280984104186	19.3023376512082	-0.094885678228752	-31.9616733357278	-3.95808207877345	6.88174755212658	4.36842718440941	-4.22462309702975	-4.71574180954673	4.64401830226368	2.73608064937819	4.45214158913071	36.9830260748764	-14.6288293524735	-6.45462495926416	-15.9234400375516
NA19190	2	YRI	Yoruba in Ibadan, Nigeria	AFR	-291.943260935137	-19.3613289095611	-0.782396611780216	-0.420750662307149	-4.83977502248757	21.401819731403	-3.39908839122142	-33.6254928252499	-0.25715121114051	7.16690864549273	0.877564518993243	-2.86826841999737	-0.752383858752394	-1.31601360006555	3.42037795802836	1.63602740852083	30.0183277191806	5.7478779956728	-5.26259141810874	9.57122627357582
NA19197	2	YRI	Yoruba in Ibadan, Nigeria	AFR	-293.443565238688	-16.6414810550296	-0.984109929852982	-1.27013438737678	-3.26011310283066	27.5054881936766	-3.78444662917647	-38.2589213243208	-1.14719901362421	5.14811611275443	2.49437393226383	6.49997303603152	1.86237146048042	3.43235101897655	0.213510714087068	5.88723778719349	-2.3567432793582	-1.8536903571242	4.38049975631211	-44.4676750443407
NA19198	1	YRI	Yoruba in Ibadan, Nigeria	AFR	-295.123420626104	-16.4723657588801	-1.251876896921	-0.393123971901271	-4.57648321678635	23.6301597453631	-4.12394707343169	-36.4918478640454	-3.89656573345956	6.00822228631224	-0.303378700856291	-10.5417565607966	7.90379943405152	0.0234128732912355	2.87621998776259	-11.8017317043604	15.9236763531291	-13.0589318833562	-8.20061968421577	-36.8454485649531
NA19200	1	YRI	Yoruba in Ibadan, Nigeria	AFR	-293.710802360672	-18.3128490478265	-0.667358518025935	0.343956040860902	-4.81549596020751	25.0855496749307	-4.06945027609356	-37.9966866229341	0.766446714412755	8.90323334590977	5.95113652352725	-2.33442117753573	3.86691227567514	5.48856497428836	2.97383320728159	-0.939965245985628	14.6528544341093	13.3561432192599	4.58969843030605	-15.1271322964151
NA19201	2	YRI	Yoruba in Ibadan, Nigeria	AFR	-297.943969803973	-14.8839232036961	-0.64079120983535	0.649636249075058	-4.92112466401267	26.6322372597098	0.766546783246531	-36.5411490740774	-0.878058870576383	13.1776560620984	3.53613392954863	-0.675057320996883	0.284245372013116	-6.23222088812635	-19.6454719401096	0.201923965338706	10.0200813967542	4.42365864882824	27.8796645317024	-4.34787267038118
NA19204	2	YRI	Yoruba in Ibadan, Nigeria	AFR	-294.63926865755	-18.4359698009925	-2.59432355885906	0.414597163306133	-5.01436041796535	20.6589716442461	-4.34261438256175	-33.8969998810593	-0.73988311369659	11.2583080550884	8.1206874288663	-0.190477923905076	-7.05490974665798	-1.41787041137327	-4.75064734969193	-0.231302334180247	23.6931060068613	-9.24789473583107	-13.5779267626019	33.0894728258776
NA19206	2	YRI	Yoruba in Ibadan, Nigeria	AFR	-296.744521751438	-17.7427678879403	-1.69267988236957	0.613423771497346	-2.9343568449506	27.6427545663948	-1.37154948377684	-36.6537784726697	-5.50878808346831	11.7442837927592	5.00000552230465	1.30730660209066	0.154644905278597	-1.53218504287136	2.76473318071831	5.0120057644204	45.2855785752048	-1.1443537703497	-19.8753298762711	-0.01093076718009
NA19207	1	YRI	Yoruba in Ibadan, Nigeria	AFR	-295.365875649545	-19.5418691076431	-1.46617042389764	-0.799237257728682	-4.65016364944376	18.3137220373204	-0.243153504772491	-40.250757373613	0.911257787410628	9.68864554564698	-2.81091388460475	4.62728700108626	1.0831861543703	-9.09121141475279	-2.82657464806125	4.37290448610466	1.02477622002816	-9.75670686363576	-10.5721239929787	-5.01024396652463
NA19209	2	YRI	Yoruba in Ibadan, Nigeria	AFR	-294.872599131625	-18.770859859559	-0.219737990628295	-0.778179230409702	-4.22126385849014	23.8137233259608	-2.97988613209489	-28.6217831042808	0.648684188786822	4.98148490201119	8.7083723413288	0.956940325979177	-0.227604081370644	-6.17613478936482	-0.222085997116867	4.7207432608756	26.8212960898508	-1.44771495519732	0.414757365865044	-35.3086789372711
NA19210	1	YRI	Yoruba in Ibadan, Nigeria	AFR	-294.732336015779	-15.5289665633206	1.75070147579214	0.41353565915734	-5.26140909507939	20.9613409707303	-4.36764989595724	-39.0154378146925	0.119117027522044	8.92762391236222	-0.886355602628433	-0.407862360573569	7.25372852563769	2.69326010553909	-1.29229167950063	3.16063823672168	17.3733311796867	10.3232043091612	-4.03173082930714	25.0156523530328
NA19213	1	YRI	Yoruba in Ibadan, Nigeria	AFR	-291.937050175857	-17.0432020692719	-1.0018526765669	0.6866658227923	-4.52462921685968	26.9412882363364	-2.73207116194128	-31.5995903642834	3.75514973375978	2.81524947278298	4.86442897343769	3.61405039063108	-1.0611473856864	-5.94861417386675	7.00134793424102	2.24878630568299	17.8545905199355	-6.90084693505286	-31.1765716320387	-13.1454519659061
NA19214	2	YRI	Yoruba in Ibadan, Nigeria	AFR	-296.086781029633	-17.0914619797664	-2.08631314031647	1.01873810530615	-1.56412133451029	20.9444543834088	-3.31111979899712	-28.7655880899881	5.40457487592002	1.66762025642436	-1.15185156893819	2.65648232565234	5.12376425836845	3.66686079551034	-2.34126916350159	3.20894688274614	14.6022167835102	8.98845267818396	7.44695600836263	3.99681482469
NA19222	2	YRI	Yoruba in Ibadan, Nigeria	AFR	-295.616610533341	-17.3787792741156	-0.931153354520511	-0.235993980192668	-5.20378712439787	20.6852996308502	-1.14948594007821	-33.7343062534017	-4.69269488930716	-5.81897654225839	1.23699356203883	8.72299695423509	-5.97049930023525	-3.40727887121711	-5.20633220621621	-0.315981788453285	32.9660544757997	-16.4644702768328	24.7007022065817	-17.9345757067577
NA19223	1	YRI	Yoruba in Ibadan, Nigeria	AFR	-295.166362112535	-17.1199407280958	-0.388377640323282	-0.567036599240909	-3.82643282209489	26.7500975038847	-1.65595726984649	-35.4304930157252	0.990605638030769	12.6324433570959	-1.68239954352267	-0.44520446751234	0.553440067094133	0.941937797570687	1.41778365437225	-1.94015197669967	-7.14423058848043	-1.10031317341376	-12.2207051464365	-20.011517791089
NA19225	2	YRI	Yoruba in Ibadan, Nigeria	AFR	-292.745490102745	-19.4487166983606	-2.43764455638566	0.590606437786743	-3.8087125092517	29.7149070269672	-1.94553187680328	-38.6449769347966	0.8716313488499	18.4236905966408	6.19383544912245	0.275882814306103	-5.0656342634314	-0.465559896557162	1.73556641496641	0.818564856275437	16.4330682848472	8.25138629932104	13.9933172636592	10.0548039700531
NA19235	2	YRI	Yoruba in Ibadan, Nigeria	AFR	-295.537173182774	-15.9558290672714	-1.21102819418138	0.542690783543629	-4.89216333480577	21.3722659603091	-1.73086269440233	-33.1603567581038	1.40004008062842	1.53089698677338	-3.44972578815413	3.79585730740899	6.00656972376277	6.68385582550874	7.4982690676982	-7.85788049750348	36.9482742810772	6.86160519522853	3.10594963201049	12.0834182245763
NA19236	1	YRI	Yoruba in Ibadan, Nigeria	AFR	-296.456943514549	-16.820417446529	1.48676055381452	-0.230596222758341	-3.97970959339437	17.7737249381642	-3.83669799944101	-33.0891094102447	0.457168193814989	3.11848153119325	1.19811229336061	4.9481397100224	4.0463846001963	-0.65352300344943	0.50324747912507	-1.72705033735026	40.8268007659408	-6.92557690264697	-9.28989406173063	12.1126041178901
NA19238	2	YRI	Yoruba in Ibadan, Nigeria	AFR	-292.22473246522	-17.8082910034655	-1.20452659852773	0.460284783630313	-3.28612186708377	21.4847297423707	-0.25218673154974	-31.0426670157819	-3.56149505716032	13.7699514886703	1.45200588912886	-0.593432768584919	-3.242420542158	1.23284760651439	-1.80043127187605	7.74063290616745	44.1109821312255	-8.73716741456192	-1.28317357407457	48.0809048935549
NA19239	1	YRI	Yoruba in Ibadan, Nigeria	AFR	-297.539332219458	-16.8485530050688	-0.809538058328224	-2.25115372724092	-4.25375143431938	17.9377168903614	-0.793914865587896	-31.0824393321074	0.487981033110424	4.86418666665959	0.690034217085691	-1.74038017271547	-0.197115046075197	4.40844770360168	8.4434741406094	3.02184729004731	34.2439578137831	15.3344916272393	15.5746019618342	-25.4640298295886
NA19247	2	YRI	Yoruba in Ibadan, Nigeria	AFR	-291.228947092833	-16.9923675294344	0.261220390485215	0.795806854486647	-3.09791066634575	18.3436459135457	-1.3802392543103	-33.6659093186663	2.0117827426139	7.37884334998824	0.807797547623197	2.21754329977193	-0.222009496602742	2.83356408860634	-1.9173295673421	4.04035190226717	13.2492562434156	-11.1984036709023	-9.58394396311943	-27.9711052409998
NA19248	1	YRI	Yoruba in Ibadan, Nigeria	AFR	-294.241930779143	-16.2633386306384	1.44219510671136	1.418177877682	-4.81250366206951	14.4636522838087	-2.42947590428983	-29.5096332727723	1.31819253555443	11.5505996709192	3.52706878148295	0.420127785504881	3.17299931041482	7.04026330694255	-4.58194762511092	1.45190407915625	24.7694290147807	-15.4590075508943	4.09954993269896	18.2003616376673
NA19256	1	YRI	Yoruba in Ibadan, Nigeria	AFR	-295.410015909514	-17.6931326672811	0.0695095595902606	-1.11799745363387	-3.99844178785812	28.2178304762855	-2.37760533733475	-30.6957851446686	3.77385278952749	9.69921556996791	0.521738393242855	-2.03426412077273	3.8408301749767	6.31641791493081	-4.31929209701281	3.62627591552491	20.5214451017019	4.76762379529991	8.37756939509836	-23.2597875556487
NA19257	2	YRI	Yoruba in Ibadan, Nigeria	AFR	-295.861937249157	-17.5764381640464	0.388534831599193	-0.436480458712113	-2.95079315527213	24.7082278384595	-2.8576096247416	-34.9142773456401	5.03330879069051	11.4143962623488	0.592850104577146	-3.31519584969001	-1.78460342144909	-0.206657136926467	-0.0936411385994396	3.09891159214221	23.9293309791875	5.11283147781802	5.38386959873512	3.62562591455232
NA19307	1	LWK	Luhya in Webuye, Kenya	AFR	-267.839115271968	-12.9370628335089	3.1197581557699	-2.52397951609644	16.8336621871927	64.5021367567336	3.26381670171595	86.0944243510676	-2.79712455766253	2.50204669772658	6.02699887394628	-3.10574440596004	1.36697068188294	-0.854819854431574	9.35299431376535	-2.64727561863129	-4.51666472574767	-4.44255625678097	-4.5968542571897	13.9614062546496
NA19308	1	LWK	Luhya in Webuye, Kenya	AFR	-270.70793395172	-11.3101336085456	2.33181037083899	-0.683455033203234	12.6752795876493	63.2987048481538	5.82363762635599	77.6814347449326	2.10410258379658	-5.81686572027632	3.11783926214165	-1.55376622376227	-1.04723309643654	3.36550909196328	-5.3231296348143	-6.30725949272562	-8.54758491049274	-20.8353840717642	44.7880593548172	-17.2059747685655
NA19309	1	LWK	Luhya in Webuye, Kenya	AFR	-269.936657883268	-11.4563643365666	1.74835598422076	-0.752691392068638	9.16420479470455	63.7650135169437	4.31224210239069	78.1289392876895	1.40285569017436	-1.51281237663494	-1.46004170665474	0.72449722184021	-1.70952133247134	-5.27958748456796	-4.94100789522824	-1.33036952451072	6.68816214440334	-12.1397370170039	-16.7898631894927	1.45540896653244
NA19310	2	LWK	Luhya in Webuye, Kenya	AFR	-275.035303541395	-15.3478578639736	1.64114714360113	-0.441832790640303	11.4566223087406	71.3292223700823	5.26425134036119	76.9973222462263	4.73498857816471	-1.60943895542815	-1.96377447606044	1.08747410563305	1.12924175117033	-5.26555274494379	7.09314894398123	-4.30533267283957	0.83852273481906	0.63684282496924	-4.80414467137676	10.8708514513609
NA19312	1	LWK	Luhya in Webuye, Kenya	AFR	-271.887674717711	-11.6919934192972	1.84046311663382	0.588857294547952	13.5489820514933	65.6940187758905	6.34741794706741	87.105760391232	-1.42000452487924	3.91096944223985	4.08856312315102	-0.291369091433911	1.42153659709913	-4.25944688912713	7.01718995095407	-2.70158683055507	-19.9603892914527	8.64542088026171	0.583316135443654	-2.24134143193207
NA19314	2	LWK	Luhya in Webuye, Kenya	AFR	-257.535843589313	-9.99211868822706	2.72259374821048	-1.09886690070678	14.6109024248113	62.8510242734121	5.93759102501874	77.9192225910485	-5.83823676055282	-5.19989025281984	-3.30549322680979	1.94429233574191	6.57778343943663	9.68343544772108	-3.97989001565632	-2.05891761482909	-8.27011673767954	-6.25743662164969	-34.3725974149299	-3.91102590219663
NA19315	2	LWK	Luhya in Webuye, Kenya	AFR	-262.809544473061	-9.07831645920072	3.12021703240523	-1.69147731350148	12.9022248523164	64.1435943179798	4.72189004592815	77.0393458592787	-2.70860494831174	0.29206213298531	2.11205765890955	-2.28770902843937	3.08825741421487	-0.611093427948018	-1.02942696211776	-1.55672782648009	-1.5533727674288	0.288318929909077	-28.3532801964125	2.92780152711628
NA19316	2	LWK	Luhya in Webuye, Kenya	AFR	-264.385119938965	-11.421909214954	2.60779109365651	-1.00630124886301	14.067072913598	67.0463364747886	4.57625625926791	84.1335711981949	0.608076571121849	2.85809157144409	1.43373555351764	0.272161886106824	-2.67374762235342	1.47172408393398	2.15691629383251	-7.18958812122966	-13.9085875251136	1.33142381099869	-8.15337058771812	13.5526089514648
NA19317	1	LWK	Luhya in Webuye, Kenya	AFR	-273.363392934673	-13.7141117131013	3.654562611987	-0.65352037876207	10.2013472669933	65.5037277238036	3.88264875751604	83.1472273689014	-0.329326708337506	-5.61334494503331	3.76447722688693	-1.59886989897084	2.83186795833811	-5.22162866069703	0.0400072716616738	7.21922941083051	-5.10001177993545	1.87121395177209	-18.6478142683623	20.077408621506
NA19318	1	LWK	Luhya in Webuye, Kenya	AFR	-271.857777087968	-12.5586432827275	2.94604446574727	-3.50643980450747	10.0903408707933	73.7413550028391	5.69356281284998	83.9597083439049	-1.56278599605659	-3.15111128050238	3.97597119057882	-4.10134598068323	-3.17324859475167	6.64731499990482	2.24669752062624	0.0526717094661688	3.85267809438578	3.1171046079803	-4.16742917072444	3.52792167322248
NA19319	1	LWK	Luhya in Webuye, Kenya	AFR	-268.043828860844	-11.2153808638686	1.23246797758226	-1.46109229747962	12.0162738121559	62.0658839829699	5.77685605521199	80.8809768149048	-4.52999611177468	4.7569082692138	-0.00618761591338366	-1.85414613748299	-5.94468744885308	1.81158201035093	-6.21115020465983	7.17025577067168	-8.55844718470477	-8.57154716455957	-13.5421899589953	6.77451090612622
NA19320	2	LWK	Luhya in Webuye, Kenya	AFR	-269.397295076864	-12.7135963528882	3.85067416540486	-1.79590726311364	16.191812522145	74.9578026217178	8.02493099177111	90.1043037253954	-2.71782241707469	1.29286089079143	-0.242153356301463	1.1130321503305	-0.330576533538009	3.51847032593032	1.93369109962166	2.77195336759427	-16.2826915771025	10.7345188148104	-19.6978106231096	1.86750548531804
NA19321	2	LWK	Luhya in Webuye, Kenya	AFR	-265.902197155158	-13.8357346697575	2.19120174427599	-2.94597815968913	12.4035641420545	60.0772690322563	5.14286780490049	76.5417642135047	-3.17674762451219	-2.21128100582192	6.39478948505869	-1.88454417262206	-1.23877058342505	-1.55609778305579	5.57938553482344	-5.3790562782765	-7.18297271278733	5.7087656043722	-25.8997926102944	21.0368528507417
NA19323	2	LWK	Luhya in Webuye, Kenya	AFR	-259.619229107458	-10.3784159297542	3.46771607887001	-3.37352503021934	13.7623073167994	62.1853571898372	5.76297859968706	80.7883539375209	-3.00305179173885	13.5430232616462	4.19894722157722	2.52121427938001	4.99024676383201	-0.959528251676482	-0.287910838057555	-4.74268319717783	-9.44777408321898	-0.565672362985427	-37.6575306704434	-9.87189603187741
NA19324	2	LWK	Luhya in Webuye, Kenya	AFR	-268.974721948053	-12.6011410801113	2.1651196281838	0.242770648328466	11.8510016095085	59.2867827017094	6.630145005412	76.3575560509314	-2.68963977423273	-7.57496257916055	-4.1808112992559	-5.99372540264474	0.344566412278469	-7.04677265052973	2.93711400999417	-4.33653979086698	-4.50759505815573	-8.30628049329616	-3.2010676078405	11.1929839663632
NA19327	2	LWK	Luhya in Webuye, Kenya	AFR	-260.159166096019	-9.53682446530884	2.33221942238302	-3.29188951335083	17.8159321563706	63.823172016053	7.07835917934919	86.5006431604032	-1.46878379455018	-0.297343071350544	0.322884160400528	-0.439526390557134	7.59516531006147	-1.42109396263364	-4.09920174493646	4.50071295565192	-5.39004008925799	-5.91387184894429	-10.0693977246524	-4.34535883587654
NA19328	2	LWK	Luhya in Webuye, Kenya	AFR	-271.543584451375	-11.1426018300607	0.121003614954931	-2.62689479194055	9.96909388940133	67.7922676645662	4.25074015093472	90.1959940050635	-1.8947755808976	-11.665924518904	3.05919443321092	0.8185948331164	0.0647324539655509	8.76848075107608	-4.24582406548069	3.73119257470286	5.02314449062937	2.7904600202396	-24.5539691334876	20.3884890812104
NA19331	1	LWK	Luhya in Webuye, Kenya	AFR	-267.288153527669	-13.6609721552816	1.27636638818622	0.0683132082747517	12.1253572341652	63.220419192184	7.77956686726089	85.8701483685203	-2.09016883403701	-4.37553489479578	-0.595923928870783	-2.10645483925558	5.50712463333365	-3.6581454155907	0.394436201305132	-5.40480245800224	-5.19968888651067	3.46434462950444	-3.27570379696698	6.39573661363198
NA19332	2	LWK	Luhya in Webuye, Kenya	AFR	-268.793954844629	-13.4537271656998	1.28925173945146	-1.48603085408567	12.8558301805199	65.1329837846956	3.75736090381459	76.3160326283375	0.829950983900862	2.56354487476434	1.68977405144862	1.5936945563657	3.73541926910819	8.67589207786348	0.857322269753471	7.49439453167245	1.51364893936124	-2.96825558449704	-7.66188857801491	24.2487189778358
NA19338	2	LWK	Luhya in Webuye, Kenya	AFR	-266.475412212392	-11.9064448558892	1.61698373632836	-1.97217026140529	14.906173855233	66.5046186461493	7.65480768495524	83.2026592569275	2.51515732548504	3.89807053887209	1.00587226023551	7.70388876021223	2.88255003302042	1.85729495170884	-2.76020121768252	7.69099840933707	-7.18737087299048	-1.44140177813236	-19.5818152457092	18.0986409995341
NA19346	1	LWK	Luhya in Webuye, Kenya	AFR	-270.93087187501	-13.908204687846	1.55660994086072	-0.727504228308708	11.2516615686594	64.7586419641223	6.92356806779686	75.9976286468344	-3.16668413698299	2.44905606477598	0.772002808363386	-6.07663059931498	-3.06533756629156	-0.433945373229566	-3.9179532878687	0.147395656860193	10.6292105969354	-0.880100664073015	1.12205129963525	-11.3530560037985
NA19347	1	LWK	Luhya in Webuye, Kenya	AFR	-267.131731669712	-12.7218041657857	2.9970852504391	-2.65259819547905	14.4462399691956	69.2384624299416	4.30876159729853	83.5267549365989	-0.355913964400732	-9.19489879035628	-1.60542599776201	0.757242114337237	4.07861228679506	1.08499302234946	4.64978286080117	2.01969421153574	-13.3363712669729	6.69395679671302	-9.09325944119749	17.8657372830527
NA19350	1	LWK	Luhya in Webuye, Kenya	AFR	-267.73511260619	-12.1665114328574	-1.04850598460928	-1.81403949923959	14.9036555775938	64.5264482567783	9.13388294745812	92.4289536096846	2.31912352221053	0.527331295760454	4.98580692216975	-2.31791489536997	-2.38700253357943	5.97207437826447	-3.40249907916985	6.21729205588686	0.82644841701674	-7.72685215300541	214.298808389127	-67.0746190480532
NA19351	2	LWK	Luhya in Webuye, Kenya	AFR	-271.39841186894	-13.5898891761935	1.00286852309906	-2.67788183319241	12.0394827012354	63.2286188309445	6.72716562375668	80.4945438414296	-0.727544530867785	2.4346539292558	8.81006441174912	-6.23756999045032	2.17175106330409	4.90598188265814	9.4450837955193	-9.1192897601579	-3.14208238682308	-12.3821658078516	-23.9308070810043	9.90194932449053
NA19355	2	LWK	Luhya in Webuye, Kenya	AFR	-267.625554526017	-11.9989855991779	0.412019720754308	-1.75159038347887	11.2104846187986	61.0866484966097	6.05628668617445	82.3500104775448	-0.460665801320046	0.0445269896312002	3.75252462981019	5.32336986490534	-4.18182713944107	-2.24537435868386	-2.78877389888656	-7.71148464784391	-13.2069698978916	-11.7501281474067	6.89923815963599	-7.62391746254198
NA19360	1	LWK	Luhya in Webuye, Kenya	AFR	-267.66279866742	-12.0054630624633	2.81040635616818	-1.08467391540474	10.8073573352357	61.3366708300418	6.13673259349535	76.5408316798887	-1.32672998809335	-1.96696756059661	5.50926873189688	0.687714366365394	4.9922802271097	2.55097272973422	-0.862958052990961	-1.82423561930799	-5.90390865536776	8.74523349735567	-7.08206275592398	-3.76089090832585
NA19372	1	LWK	Luhya in Webuye, Kenya	AFR	-273.100298502151	-13.3076921122633	2.06306560701547	-1.88763889502312	11.9521748709149	58.2912815204788	6.06888016427207	82.6194626616212	-0.985215420296451	-6.7034143508269	2.62602071922221	-5.47622159569074	-1.92251314649486	-0.428194246169818	-2.94557426798206	-3.35100317618302	-18.3624211632138	-18.8400326222077	-46.161505276405	1.59388653581046
NA19374	1	LWK	Luhya in Webuye, Kenya	AFR	-265.021820595673	-11.8560409447263	1.13842448576537	-2.01173654653331	12.0652678377272	61.7280532482669	7.71831789521918	85.3702539835371	0.52257668524101	3.26642029844328	5.67947577975984	2.29018341318749	-1.10626558027403	0.191217758374384	5.87567570820185	-3.43253939455346	-1.57010809833878	-4.9465420068653	-4.17805025663793	-2.32624986179079
NA19375	1	LWK	Luhya in Webuye, Kenya	AFR	-267.902987153312	-10.5564732091261	1.62797850393919	-1.38296436413057	14.7483730772142	72.332878966007	6.65782907842092	84.5302478000078	-1.5377352964868	1.38669180602475	3.59650435914028	-5.00945095765359	-8.96294246420428	2.59233591302297	-7.77998413384055	6.36726963008902	0.562211425209699	1.28963395975047	189.64594466934	-77.8532722982551
NA19376	1	LWK	Luhya in Webuye, Kenya	AFR	-274.687125605841	-13.0460152323254	3.71299191500635	-1.99867827854524	13.0299265798676	76.3403441161481	9.54942654141185	101.625889970676	-0.207715720687061	0.860584265728039	6.74935685741985	-6.2748342612376	-2.06380401936738	-4.01250080219797	0.268121202528705	3.02351121413571	-16.8277412329732	1.7167263738889	138.136601768086	-34.7479059227094
